Time;VBusCurrent;VBusVoltage
0:00:00:06.3400000;0.0095;5.2234
0:00:00:06.3500000;0.0095;5.2234
0:00:00:06.3600000;0.0095;5.2234
0:00:00:06.3700000;0.0095;5.2234
0:00:00:06.3800000;0.0095;5.2234
0:00:00:06.3900000;0.0095;5.2234
0:00:00:06.4000000;0.0095;5.2234
0:00:00:06.4100000;0.0095;5.2234
0:00:00:06.4200000;0.0095;5.2234
0:00:00:06.4300000;0.0095;5.2234
0:00:00:06.4400000;0.0095;5.2235
0:00:00:06.4500000;0.0095;5.2235
0:00:00:06.4600000;0.0095;5.2235
0:00:00:06.4700000;0.0095;5.2235
0:00:00:06.4800000;0.0095;5.2235
0:00:00:06.4900000;0.0095;5.2235
0:00:00:06.5000000;0.0095;5.2235
0:00:00:06.5100000;0.0095;5.2235
0:00:00:06.5200000;0.0095;5.2235
0:00:00:06.5300000;0.0095;5.2235
0:00:00:06.5400000;0.0094;5.2237
0:00:00:06.5500000;0.0094;5.2237
0:00:00:06.5600000;0.0094;5.2237
0:00:00:06.5700000;0.0094;5.2237
0:00:00:06.5800000;0.0094;5.2237
0:00:00:06.5900000;0.0094;5.2237
0:00:00:06.6000000;0.0094;5.2237
0:00:00:06.6100000;0.0094;5.2237
0:00:00:06.6200000;0.0094;5.2237
0:00:00:06.6300000;0.0094;5.2237
0:00:00:06.6400000;0.0094;5.2237
0:00:00:06.6500000;0.0094;5.2237
0:00:00:06.6600000;0.0094;5.2237
0:00:00:06.6700000;0.0094;5.2237
0:00:00:06.6800000;0.0094;5.2237
0:00:00:06.6900000;0.0094;5.2237
0:00:00:06.7000000;0.0094;5.2237
0:00:00:06.7100000;0.0094;5.2237
0:00:00:06.7200000;0.0094;5.2237
0:00:00:06.7300000;0.0094;5.2237
0:00:00:06.7400000;0.0094;5.2237
0:00:00:06.7500000;0.0094;5.2237
0:00:00:06.7600000;0.0094;5.2237
0:00:00:06.7700000;0.0094;5.2237
0:00:00:06.7800000;0.0094;5.2237
0:00:00:06.7900000;0.0094;5.2237
0:00:00:06.8000000;0.0094;5.2237
0:00:00:06.8100000;0.0094;5.2237
0:00:00:06.8200000;0.0094;5.2237
0:00:00:06.8300000;0.0094;5.2237
0:00:00:06.8400000;0.0094;5.2237
0:00:00:06.8500000;0.0094;5.2237
0:00:00:06.8600000;0.0094;5.2237
0:00:00:06.8700000;0.0094;5.2237
0:00:00:06.8800000;0.0094;5.2237
0:00:00:06.8900000;0.0094;5.2237
0:00:00:06.9000000;0.0094;5.2237
0:00:00:06.9100000;0.0094;5.2237
0:00:00:06.9200000;0.0094;5.2237
0:00:00:06.9300000;0.0094;5.2237
0:00:00:06.9400000;0.0094;5.2237
0:00:00:06.9500000;0.0094;5.2237
0:00:00:06.9600000;0.0094;5.2237
0:00:00:06.9700000;0.0094;5.2237
0:00:00:06.9800000;0.0094;5.2237
0:00:00:06.9900000;0.0094;5.2237
0:00:00:07.0000000;0.0094;5.2237
0:00:00:07.0100000;0.0094;5.2237
0:00:00:07.0200000;0.0094;5.2237
0:00:00:07.0300000;0.0094;5.2237
0:00:00:07.0400000;0.0094;5.2237
0:00:00:07.0500000;0.0094;5.2237
0:00:00:07.0600000;0.0094;5.2237
0:00:00:07.0700000;0.0094;5.2237
0:00:00:07.0800000;0.0094;5.2237
0:00:00:07.0900000;0.0094;5.2237
0:00:00:07.1000000;0.0094;5.2237
0:00:00:07.1100000;0.0094;5.2237
0:00:00:07.1200000;0.0094;5.2237
0:00:00:07.1300000;0.0094;5.2237
0:00:00:07.1400000;0.0094;5.2237
0:00:00:07.1500000;0.0094;5.2237
0:00:00:07.1600000;0.0094;5.2237
0:00:00:07.1700000;0.0094;5.2237
0:00:00:07.1800000;0.0094;5.2237
0:00:00:07.1900000;0.0094;5.2237
0:00:00:07.2000000;0.0094;5.2237
0:00:00:07.2100000;0.0094;5.2237
0:00:00:07.2200000;0.0094;5.2237
0:00:00:07.2300000;0.0094;5.2237
0:00:00:07.2400000;0.0094;5.2238
0:00:00:07.2500000;0.0094;5.2238
0:00:00:07.2600000;0.0094;5.2238
0:00:00:07.2700000;0.0094;5.2238
0:00:00:07.2800000;0.0094;5.2238
0:00:00:07.2900000;0.0094;5.2238
0:00:00:07.3000000;0.0094;5.2238
0:00:00:07.3100000;0.0094;5.2238
0:00:00:07.3200000;0.0094;5.2238
0:00:00:07.3300000;0.0094;5.2238
0:00:00:07.3400000;0.0094;5.2238
0:00:00:07.3500000;0.0094;5.2238
0:00:00:07.3600000;0.0094;5.2238
0:00:00:07.3700000;0.0094;5.2238
0:00:00:07.3800000;0.0094;5.2238
0:00:00:07.3900000;0.0094;5.2238
0:00:00:07.4000000;0.0094;5.2238
0:00:00:07.4100000;0.0094;5.2238
0:00:00:07.4200000;0.0094;5.2238
0:00:00:07.4300000;0.0094;5.2238
0:00:00:07.4400000;0.0094;5.2238
0:00:00:07.4500000;0.0094;5.2238
0:00:00:07.4600000;0.0094;5.2238
0:00:00:07.4700000;0.0094;5.2238
0:00:00:07.4800000;0.0094;5.2238
0:00:00:07.4900000;0.0094;5.2238
0:00:00:07.5000000;0.0094;5.2238
0:00:00:07.5100000;0.0094;5.2238
0:00:00:07.5200000;0.0094;5.2238
0:00:00:07.5300000;0.0094;5.2238
0:00:00:07.5400000;0.0094;5.2238
0:00:00:07.5500000;0.0094;5.2238
0:00:00:07.5600000;0.0094;5.2238
0:00:00:07.5700000;0.0094;5.2238
0:00:00:07.5800000;0.0094;5.2238
0:00:00:07.5900000;0.0094;5.2238
0:00:00:07.6000000;0.0094;5.2238
0:00:00:07.6100000;0.0094;5.2238
0:00:00:07.6200000;0.0094;5.2238
0:00:00:07.6300000;0.0094;5.2238
0:00:00:07.6400000;0.0094;5.2238
0:00:00:07.6500000;0.0094;5.2238
0:00:00:07.6600000;0.0094;5.2238
0:00:00:07.6700000;0.0094;5.2238
0:00:00:07.6800000;0.0094;5.2238
0:00:00:07.6900000;0.0094;5.2238
0:00:00:07.7000000;0.0094;5.2238
0:00:00:07.7100000;0.0094;5.2238
0:00:00:07.7200000;0.0094;5.2238
0:00:00:07.7300000;0.0094;5.2238
0:00:00:07.7400000;0.0094;5.2238
0:00:00:07.7500000;0.0094;5.2238
0:00:00:07.7600000;0.0094;5.2238
0:00:00:07.7700000;0.0094;5.2238
0:00:00:07.7800000;0.0094;5.2238
0:00:00:07.7900000;0.0094;5.2238
0:00:00:07.8000000;0.0094;5.2238
0:00:00:07.8100000;0.0094;5.2238
0:00:00:07.8200000;0.0094;5.2238
0:00:00:07.8300000;0.0094;5.2238
0:00:00:07.8400000;0.0094;5.2238
0:00:00:07.8500000;0.0094;5.2238
0:00:00:07.8600000;0.0094;5.2238
0:00:00:07.8700000;0.0094;5.2238
0:00:00:07.8800000;0.0094;5.2238
0:00:00:07.8900000;0.0094;5.2238
0:00:00:07.9000000;0.0094;5.2238
0:00:00:07.9100000;0.0094;5.2238
0:00:00:07.9200000;0.0094;5.2238
0:00:00:07.9300000;0.0094;5.2238
0:00:00:07.9400000;0.0094;5.2238
0:00:00:07.9500000;0.0094;5.2238
0:00:00:07.9600000;0.0094;5.2238
0:00:00:07.9700000;0.0094;5.2238
0:00:00:07.9800000;0.0094;5.2238
0:00:00:07.9900000;0.0094;5.2238
0:00:00:08.0000000;0.0094;5.2238
0:00:00:08.0100000;0.0094;5.2238
0:00:00:08.0200000;0.0094;5.2238
0:00:00:08.0300000;0.0094;5.2238
0:00:00:08.0400000;0.0094;5.2238
0:00:00:08.0500000;0.0094;5.2238
0:00:00:08.0600000;0.0094;5.2238
0:00:00:08.0700000;0.0094;5.2238
0:00:00:08.0800000;0.0094;5.2238
0:00:00:08.0900000;0.0094;5.2238
0:00:00:08.1000000;0.0094;5.2238
0:00:00:08.1100000;0.0094;5.2238
0:00:00:08.1200000;0.0094;5.2238
0:00:00:08.1300000;0.0094;5.2238
0:00:00:08.1400000;0.0094;5.2237
0:00:00:08.1500000;0.0094;5.2237
0:00:00:08.1600000;0.0094;5.2237
0:00:00:08.1700000;0.0094;5.2237
0:00:00:08.1800000;0.0094;5.2237
0:00:00:08.1900000;0.0094;5.2237
0:00:00:08.2000000;0.0094;5.2237
0:00:00:08.2100000;0.0094;5.2237
0:00:00:08.2200000;0.0094;5.2237
0:00:00:08.2300000;0.0094;5.2237
0:00:00:08.2400000;0.0094;5.2236
0:00:00:08.2500000;0.0094;5.2236
0:00:00:08.2600000;0.0094;5.2236
0:00:00:08.2700000;0.0094;5.2236
0:00:00:08.2800000;0.0094;5.2236
0:00:00:08.2900000;0.0094;5.2236
0:00:00:08.3000000;0.0094;5.2236
0:00:00:08.3100000;0.0094;5.2236
0:00:00:08.3200000;0.0094;5.2236
0:00:00:08.3300000;0.0094;5.2236
0:00:00:08.3400000;0.0094;5.2235
0:00:00:08.3500000;0.0094;5.2235
0:00:00:08.3600000;0.0094;5.2235
0:00:00:08.3700000;0.0094;5.2235
0:00:00:08.3800000;0.0094;5.2235
0:00:00:08.3900000;0.0094;5.2235
0:00:00:08.4000000;0.0094;5.2235
0:00:00:08.4100000;0.0094;5.2235
0:00:00:08.4200000;0.0094;5.2235
0:00:00:08.4300000;0.0094;5.2235
0:00:00:08.4400000;0.0094;5.2234
0:00:00:08.4500000;0.0094;5.2234
0:00:00:08.4600000;0.0094;5.2234
0:00:00:08.4700000;0.0094;5.2234
0:00:00:08.4800000;0.0094;5.2234
0:00:00:08.4900000;0.0094;5.2234
0:00:00:08.5000000;0.0094;5.2234
0:00:00:08.5100000;0.0094;5.2234
0:00:00:08.5200000;0.0094;5.2234
0:00:00:08.5300000;0.0094;5.2234
0:00:00:08.5400000;0.0094;5.2234
0:00:00:08.5500000;0.0094;5.2234
0:00:00:08.5600000;0.0094;5.2234
0:00:00:08.5700000;0.0094;5.2234
0:00:00:08.5800000;0.0094;5.2234
0:00:00:08.5900000;0.0094;5.2234
0:00:00:08.6000000;0.0094;5.2234
0:00:00:08.6100000;0.0094;5.2234
0:00:00:08.6200000;0.0094;5.2234
0:00:00:08.6300000;0.0094;5.2234
0:00:00:08.6400000;0.0094;5.2232
0:00:00:08.6500000;0.0094;5.2232
0:00:00:08.6600000;0.0094;5.2232
0:00:00:08.6700000;0.0094;5.2232
0:00:00:08.6800000;0.0094;5.2232
0:00:00:08.6900000;0.0094;5.2232
0:00:00:08.7000000;0.0094;5.2232
0:00:00:08.7100000;0.0094;5.2232
0:00:00:08.7200000;0.0094;5.2232
0:00:00:08.7300000;0.0094;5.2232
0:00:00:08.7400000;0.0094;5.2232
0:00:00:08.7500000;0.0094;5.2232
0:00:00:08.7600000;0.0094;5.2232
0:00:00:08.7700000;0.0094;5.2232
0:00:00:08.7800000;0.0094;5.2232
0:00:00:08.7900000;0.0094;5.2232
0:00:00:08.8000000;0.0094;5.2232
0:00:00:08.8100000;0.0094;5.2232
0:00:00:08.8200000;0.0094;5.2232
0:00:00:08.8300000;0.0094;5.2232
0:00:00:08.8400000;0.0094;5.2232
0:00:00:08.8500000;0.0094;5.2232
0:00:00:08.8600000;0.0094;5.2232
0:00:00:08.8700000;0.0094;5.2232
0:00:00:08.8800000;0.0094;5.2232
0:00:00:08.8900000;0.0094;5.2232
0:00:00:08.9000000;0.0094;5.2232
0:00:00:08.9100000;0.0094;5.2232
0:00:00:08.9200000;0.0094;5.2232
0:00:00:08.9300000;0.0094;5.2232
0:00:00:08.9400000;0.0094;5.2231
0:00:00:08.9500000;0.0094;5.2231
0:00:00:08.9600000;0.0094;5.2231
0:00:00:08.9700000;0.0094;5.2231
0:00:00:08.9800000;0.0094;5.2231
0:00:00:08.9900000;0.0094;5.2231
0:00:00:09.0000000;0.0094;5.2231
0:00:00:09.0100000;0.0094;5.2231
0:00:00:09.0200000;0.0094;5.2231
0:00:00:09.0300000;0.0094;5.2231
0:00:00:09.0400000;0.0094;5.2229
0:00:00:09.0500000;0.0094;5.2229
0:00:00:09.0600000;0.0094;5.2229
0:00:00:09.0700000;0.0094;5.2229
0:00:00:09.0800000;0.0094;5.2229
0:00:00:09.0900000;0.0094;5.2229
0:00:00:09.1000000;0.0094;5.2229
0:00:00:09.1100000;0.0094;5.2229
0:00:00:09.1200000;0.0094;5.2229
0:00:00:09.1300000;0.0094;5.2229
0:00:00:09.1400000;0.0094;5.2229
0:00:00:09.1500000;0.0094;5.2229
0:00:00:09.1600000;0.0094;5.2229
0:00:00:09.1700000;0.0094;5.2229
0:00:00:09.1800000;0.0094;5.2229
0:00:00:09.1900000;0.0094;5.2229
0:00:00:09.2000000;0.0094;5.2229
0:00:00:09.2100000;0.0094;5.2229
0:00:00:09.2200000;0.0094;5.2229
0:00:00:09.2300000;0.0094;5.2229
0:00:00:09.2400000;0.0094;5.2230
0:00:00:09.2500000;0.0094;5.2230
0:00:00:09.2600000;0.0094;5.2230
0:00:00:09.2700000;0.0094;5.2230
0:00:00:09.2800000;0.0094;5.2230
0:00:00:09.2900000;0.0094;5.2230
0:00:00:09.3000000;0.0094;5.2230
0:00:00:09.3100000;0.0094;5.2230
0:00:00:09.3200000;0.0094;5.2230
0:00:00:09.3300000;0.0094;5.2230
0:00:00:09.3400000;0.0094;5.2231
0:00:00:09.3500000;0.0094;5.2231
0:00:00:09.3600000;0.0094;5.2231
0:00:00:09.3700000;0.0094;5.2231
0:00:00:09.3800000;0.0094;5.2231
0:00:00:09.3900000;0.0094;5.2231
0:00:00:09.4000000;0.0094;5.2231
0:00:00:09.4100000;0.0094;5.2231
0:00:00:09.4200000;0.0094;5.2231
0:00:00:09.4300000;0.0094;5.2231
0:00:00:09.4400000;0.0094;5.2231
0:00:00:09.4500000;0.0094;5.2231
0:00:00:09.4600000;0.0094;5.2231
0:00:00:09.4700000;0.0094;5.2231
0:00:00:09.4800000;0.0094;5.2231
0:00:00:09.4900000;0.0094;5.2231
0:00:00:09.5000000;0.0094;5.2231
0:00:00:09.5100000;0.0094;5.2231
0:00:00:09.5200000;0.0094;5.2231
0:00:00:09.5300000;0.0094;5.2231
0:00:00:09.5400000;0.0094;5.2231
0:00:00:09.5500000;0.0094;5.2231
0:00:00:09.5600000;0.0094;5.2231
0:00:00:09.5700000;0.0094;5.2231
0:00:00:09.5800000;0.0094;5.2231
0:00:00:09.5900000;0.0094;5.2231
0:00:00:09.6000000;0.0094;5.2231
0:00:00:09.6100000;0.0094;5.2231
0:00:00:09.6200000;0.0094;5.2231
0:00:00:09.6300000;0.0094;5.2231
0:00:00:09.6400000;0.0094;5.2230
0:00:00:09.6500000;0.0094;5.2230
0:00:00:09.6600000;0.0094;5.2230
0:00:00:09.6700000;0.0094;5.2230
0:00:00:09.6800000;0.0094;5.2230
0:00:00:09.6900000;0.0094;5.2230
0:00:00:09.7000000;0.0094;5.2230
0:00:00:09.7100000;0.0094;5.2230
0:00:00:09.7200000;0.0094;5.2230
0:00:00:09.7300000;0.0094;5.2230
0:00:00:09.7400000;0.0094;5.2230
0:00:00:09.7500000;0.0094;5.2230
0:00:00:09.7600000;0.0094;5.2230
0:00:00:09.7700000;0.0094;5.2230
0:00:00:09.7800000;0.0094;5.2230
0:00:00:09.7900000;0.0094;5.2230
0:00:00:09.8000000;0.0094;5.2230
0:00:00:09.8100000;0.0094;5.2230
0:00:00:09.8200000;0.0094;5.2230
0:00:00:09.8300000;0.0094;5.2230
0:00:00:09.8400000;0.0094;5.2229
0:00:00:09.8500000;0.0094;5.2229
0:00:00:09.8600000;0.0094;5.2229
0:00:00:09.8700000;0.0094;5.2229
0:00:00:09.8800000;0.0094;5.2229
0:00:00:09.8900000;0.0094;5.2229
0:00:00:09.9000000;0.0094;5.2229
0:00:00:09.9100000;0.0094;5.2229
0:00:00:09.9200000;0.0094;5.2229
0:00:00:09.9300000;0.0094;5.2229
0:00:00:09.9400000;0.0094;5.2231
0:00:00:09.9500000;0.0094;5.2231
0:00:00:09.9600000;0.0094;5.2231
0:00:00:09.9700000;0.0094;5.2231
0:00:00:09.9800000;0.0094;5.2231
0:00:00:09.9900000;0.0094;5.2231
0:00:00:10.0000000;0.0094;5.2231
0:00:00:10.0100000;0.0094;5.2231
0:00:00:10.0200000;0.0094;5.2231
0:00:00:10.0300000;0.0094;5.2231
0:00:00:10.0400000;0.0094;5.2232
0:00:00:10.0500000;0.0094;5.2232
0:00:00:10.0600000;0.0094;5.2232
0:00:00:10.0700000;0.0094;5.2232
0:00:00:10.0800000;0.0094;5.2232
0:00:00:10.0900000;0.0094;5.2232
0:00:00:10.1000000;0.0094;5.2232
0:00:00:10.1100000;0.0094;5.2232
0:00:00:10.1200000;0.0094;5.2232
0:00:00:10.1300000;0.0094;5.2232
0:00:00:10.1400000;0.0094;5.2232
0:00:00:10.1500000;0.0094;5.2232
0:00:00:10.1600000;0.0094;5.2232
0:00:00:10.1700000;0.0094;5.2232
0:00:00:10.1800000;0.0094;5.2232
0:00:00:10.1900000;0.0094;5.2232
0:00:00:10.2000000;0.0094;5.2232
0:00:00:10.2100000;0.0094;5.2232
0:00:00:10.2200000;0.0094;5.2232
0:00:00:10.2300000;0.0094;5.2232
0:00:00:10.2400000;0.0094;5.2232
0:00:00:10.2500000;0.0094;5.2232
0:00:00:10.2600000;0.0094;5.2232
0:00:00:10.2700000;0.0094;5.2232
0:00:00:10.2800000;0.0094;5.2232
0:00:00:10.2900000;0.0094;5.2232
0:00:00:10.3000000;0.0094;5.2232
0:00:00:10.3100000;0.0094;5.2232
0:00:00:10.3200000;0.0094;5.2232
0:00:00:10.3300000;0.0094;5.2232
0:00:00:10.3400000;0.0094;5.2230
0:00:00:10.3500000;0.0094;5.2230
0:00:00:10.3600000;0.0094;5.2230
0:00:00:10.3700000;0.0094;5.2230
0:00:00:10.3800000;0.0094;5.2230
0:00:00:10.3900000;0.0094;5.2230
0:00:00:10.4000000;0.0094;5.2230
0:00:00:10.4100000;0.0094;5.2230
0:00:00:10.4200000;0.0094;5.2230
0:00:00:10.4300000;0.0094;5.2230
0:00:00:10.4400000;0.0094;5.2231
0:00:00:10.4500000;0.0094;5.2231
0:00:00:10.4600000;0.0094;5.2231
0:00:00:10.4700000;0.0094;5.2231
0:00:00:10.4800000;0.0094;5.2231
0:00:00:10.4900000;0.0094;5.2231
0:00:00:10.5000000;0.0094;5.2231
0:00:00:10.5100000;0.0094;5.2231
0:00:00:10.5200000;0.0094;5.2231
0:00:00:10.5300000;0.0094;5.2231
0:00:00:10.5400000;0.0094;5.2230
0:00:00:10.5500000;0.0094;5.2230
0:00:00:10.5600000;0.0094;5.2230
0:00:00:10.5700000;0.0094;5.2230
0:00:00:10.5800000;0.0094;5.2230
0:00:00:10.5900000;0.0094;5.2230
0:00:00:10.6000000;0.0094;5.2230
0:00:00:10.6100000;0.0094;5.2230
0:00:00:10.6200000;0.0094;5.2230
0:00:00:10.6300000;0.0094;5.2230
0:00:00:10.6400000;0.0094;5.2230
0:00:00:10.6500000;0.0094;5.2230
0:00:00:10.6600000;0.0094;5.2230
0:00:00:10.6700000;0.0094;5.2230
0:00:00:10.6800000;0.0094;5.2230
0:00:00:10.6900000;0.0094;5.2230
0:00:00:10.7000000;0.0094;5.2230
0:00:00:10.7100000;0.0094;5.2230
0:00:00:10.7200000;0.0094;5.2230
0:00:00:10.7300000;0.0094;5.2230
0:00:00:10.7400000;0.0094;5.2232
0:00:00:10.7500000;0.0094;5.2232
0:00:00:10.7600000;0.0094;5.2232
0:00:00:10.7700000;0.0094;5.2232
0:00:00:10.7800000;0.0094;5.2232
0:00:00:10.7900000;0.0094;5.2232
0:00:00:10.8000000;0.0094;5.2232
0:00:00:10.8100000;0.0094;5.2232
0:00:00:10.8200000;0.0094;5.2232
0:00:00:10.8300000;0.0094;5.2232
0:00:00:10.8400000;0.0094;5.2232
0:00:00:10.8500000;0.0094;5.2232
0:00:00:10.8600000;0.0094;5.2232
0:00:00:10.8700000;0.0094;5.2232
0:00:00:10.8800000;0.0094;5.2232
0:00:00:10.8900000;0.0094;5.2232
0:00:00:10.9000000;0.0094;5.2232
0:00:00:10.9100000;0.0094;5.2232
0:00:00:10.9200000;0.0094;5.2232
0:00:00:10.9300000;0.0094;5.2232
0:00:00:10.9400000;0.0094;5.2232
0:00:00:10.9500000;0.0094;5.2232
0:00:00:10.9600000;0.0094;5.2232
0:00:00:10.9700000;0.0094;5.2232
0:00:00:10.9800000;0.0094;5.2232
0:00:00:10.9900000;0.0094;5.2232
0:00:00:11.0000000;0.0094;5.2232
0:00:00:11.0100000;0.0094;5.2232
0:00:00:11.0200000;0.0094;5.2232
0:00:00:11.0300000;0.0094;5.2232
0:00:00:11.0400000;0.0094;5.2232
0:00:00:11.0500000;0.0094;5.2232
0:00:00:11.0600000;0.0094;5.2232
0:00:00:11.0700000;0.0094;5.2232
0:00:00:11.0800000;0.0094;5.2232
0:00:00:11.0900000;0.0094;5.2232
0:00:00:11.1000000;0.0094;5.2232
0:00:00:11.1100000;0.0094;5.2232
0:00:00:11.1200000;0.0094;5.2232
0:00:00:11.1300000;0.0094;5.2232
0:00:00:11.1400000;0.0094;5.2232
0:00:00:11.1500000;0.0094;5.2232
0:00:00:11.1600000;0.0094;5.2232
0:00:00:11.1700000;0.0094;5.2232
0:00:00:11.1800000;0.0094;5.2232
0:00:00:11.1900000;0.0094;5.2232
0:00:00:11.2000000;0.0094;5.2232
0:00:00:11.2100000;0.0094;5.2232
0:00:00:11.2200000;0.0094;5.2232
0:00:00:11.2300000;0.0094;5.2232
0:00:00:11.2400000;0.0094;5.2232
0:00:00:11.2500000;0.0094;5.2232
0:00:00:11.2600000;0.0094;5.2232
0:00:00:11.2700000;0.0094;5.2232
0:00:00:11.2800000;0.0094;5.2232
0:00:00:11.2900000;0.0094;5.2232
0:00:00:11.3000000;0.0094;5.2232
0:00:00:11.3100000;0.0094;5.2232
0:00:00:11.3200000;0.0094;5.2232
0:00:00:11.3300000;0.0094;5.2232
0:00:00:11.3400000;0.0094;5.2232
0:00:00:11.3500000;0.0094;5.2232
0:00:00:11.3600000;0.0094;5.2232
0:00:00:11.3700000;0.0094;5.2232
0:00:00:11.3800000;0.0094;5.2232
0:00:00:11.3900000;0.0094;5.2232
0:00:00:11.4000000;0.0094;5.2232
0:00:00:11.4100000;0.0094;5.2232
0:00:00:11.4200000;0.0094;5.2232
0:00:00:11.4300000;0.0094;5.2232
0:00:00:11.4400000;0.0094;5.2232
0:00:00:11.4500000;0.0094;5.2232
0:00:00:11.4600000;0.0094;5.2232
0:00:00:11.4700000;0.0094;5.2232
0:00:00:11.4800000;0.0094;5.2232
0:00:00:11.4900000;0.0094;5.2232
0:00:00:11.5000000;0.0094;5.2232
0:00:00:11.5100000;0.0094;5.2232
0:00:00:11.5200000;0.0094;5.2232
0:00:00:11.5300000;0.0094;5.2232
0:00:00:11.5400000;0.0094;5.2232
0:00:00:11.5500000;0.0094;5.2232
0:00:00:11.5600000;0.0094;5.2232
0:00:00:11.5700000;0.0094;5.2232
0:00:00:11.5800000;0.0094;5.2232
0:00:00:11.5900000;0.0094;5.2232
0:00:00:11.6000000;0.0094;5.2232
0:00:00:11.6100000;0.0094;5.2232
0:00:00:11.6200000;0.0094;5.2232
0:00:00:11.6300000;0.0094;5.2232
0:00:00:11.6400000;0.0094;5.2233
0:00:00:11.6500000;0.0094;5.2233
0:00:00:11.6600000;0.0094;5.2233
0:00:00:11.6700000;0.0094;5.2233
0:00:00:11.6800000;0.0094;5.2233
0:00:00:11.6900000;0.0094;5.2233
0:00:00:11.7000000;0.0094;5.2233
0:00:00:11.7100000;0.0094;5.2233
0:00:00:11.7200000;0.0094;5.2233
0:00:00:11.7300000;0.0094;5.2233
0:00:00:11.7400000;0.0094;5.2233
0:00:00:11.7500000;0.0094;5.2233
0:00:00:11.7600000;0.0094;5.2233
0:00:00:11.7700000;0.0094;5.2233
0:00:00:11.7800000;0.0094;5.2233
0:00:00:11.7900000;0.0094;5.2233
0:00:00:11.8000000;0.0094;5.2233
0:00:00:11.8100000;0.0094;5.2233
0:00:00:11.8200000;0.0094;5.2233
0:00:00:11.8300000;0.0094;5.2233
0:00:00:11.8400000;0.0094;5.2233
0:00:00:11.8500000;0.0094;5.2233
0:00:00:11.8600000;0.0094;5.2233
0:00:00:11.8700000;0.0094;5.2233
0:00:00:11.8800000;0.0094;5.2233
0:00:00:11.8900000;0.0094;5.2233
0:00:00:11.9000000;0.0094;5.2233
0:00:00:11.9100000;0.0094;5.2233
0:00:00:11.9200000;0.0094;5.2233
0:00:00:11.9300000;0.0094;5.2233
0:00:00:11.9400000;0.0094;5.2233
0:00:00:11.9500000;0.0094;5.2233
0:00:00:11.9600000;0.0094;5.2233
0:00:00:11.9700000;0.0094;5.2233
0:00:00:11.9800000;0.0094;5.2233
0:00:00:11.9900000;0.0094;5.2233
0:00:00:12.0000000;0.0094;5.2233
0:00:00:12.0100000;0.0094;5.2233
0:00:00:12.0200000;0.0094;5.2233
0:00:00:12.0300000;0.0094;5.2233
0:00:00:12.0400000;0.0094;5.2232
0:00:00:12.0500000;0.0094;5.2232
0:00:00:12.0600000;0.0094;5.2232
0:00:00:12.0700000;0.0094;5.2232
0:00:00:12.0800000;0.0094;5.2232
0:00:00:12.0900000;0.0094;5.2232
0:00:00:12.1000000;0.0094;5.2232
0:00:00:12.1100000;0.0094;5.2232
0:00:00:12.1200000;0.0094;5.2232
0:00:00:12.1300000;0.0094;5.2232
0:00:00:12.1400000;0.0094;5.2232
0:00:00:12.1500000;0.0094;5.2232
0:00:00:12.1600000;0.0094;5.2232
0:00:00:12.1700000;0.0094;5.2232
0:00:00:12.1800000;0.0094;5.2232
0:00:00:12.1900000;0.0094;5.2232
0:00:00:12.2000000;0.0094;5.2232
0:00:00:12.2100000;0.0094;5.2232
0:00:00:12.2200000;0.0094;5.2232
0:00:00:12.2300000;0.0094;5.2232
0:00:00:12.2400000;0.0094;5.2232
0:00:00:12.2500000;0.0094;5.2232
0:00:00:12.2600000;0.0094;5.2232
0:00:00:12.2700000;0.0094;5.2232
0:00:00:12.2800000;0.0094;5.2232
0:00:00:12.2900000;0.0094;5.2232
0:00:00:12.3000000;0.0094;5.2232
0:00:00:12.3100000;0.0094;5.2232
0:00:00:12.3200000;0.0094;5.2232
0:00:00:12.3300000;0.0094;5.2232
0:00:00:12.3400000;0.0094;5.2233
0:00:00:12.3500000;0.0094;5.2233
0:00:00:12.3600000;0.0094;5.2233
0:00:00:12.3700000;0.0094;5.2233
0:00:00:12.3800000;0.0094;5.2233
0:00:00:12.3900000;0.0094;5.2233
0:00:00:12.4000000;0.0094;5.2233
0:00:00:12.4100000;0.0094;5.2233
0:00:00:12.4200000;0.0094;5.2233
0:00:00:12.4300000;0.0094;5.2233
0:00:00:12.4400000;0.0094;5.2234
0:00:00:12.4500000;0.0094;5.2234
0:00:00:12.4600000;0.0094;5.2234
0:00:00:12.4700000;0.0094;5.2234
0:00:00:12.4800000;0.0094;5.2234
0:00:00:12.4900000;0.0094;5.2234
0:00:00:12.5000000;0.0094;5.2234
0:00:00:12.5100000;0.0094;5.2234
0:00:00:12.5200000;0.0094;5.2234
0:00:00:12.5300000;0.0094;5.2234
0:00:00:12.5400000;0.0094;5.2234
0:00:00:12.5500000;0.0094;5.2234
0:00:00:12.5600000;0.0094;5.2234
0:00:00:12.5700000;0.0094;5.2234
0:00:00:12.5800000;0.0094;5.2234
0:00:00:12.5900000;0.0094;5.2234
0:00:00:12.6000000;0.0094;5.2234
0:00:00:12.6100000;0.0094;5.2234
0:00:00:12.6200000;0.0094;5.2234
0:00:00:12.6300000;0.0094;5.2234
0:00:00:12.6400000;0.0094;5.2234
0:00:00:12.6500000;0.0094;5.2234
0:00:00:12.6600000;0.0094;5.2234
0:00:00:12.6700000;0.0094;5.2234
0:00:00:12.6800000;0.0094;5.2234
